task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Integration Run 1,2025-07-30T16:39:42,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.71819300199968,9.422366126753038e-06,3.4644905940360036e-06,42.5,0.0,10.0,3.2105452342353954e-05,0.0,7.552806780555935e-06,3.965825912290989e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 2,2025-07-30T16:40:33,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.757736768999166,9.562054411137972e-06,3.4645454324500422e-06,42.5,0.0,10.0,3.258187643332475e-05,0.0,7.664323563888807e-06,4.0246199997213554e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 3,2025-07-30T16:41:26,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.740326670000286,9.497927462066888e-06,3.4642030724335703e-06,42.5,0.0,10.0,3.23628224374943e-05,0.0,7.613470497224422e-06,3.997629293471873e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 4,2025-07-30T16:42:20,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.79928443999961,9.700854118603252e-06,3.464375960384723e-06,42.5,0.0,10.0,3.305469397429811e-05,0.0,7.775706922221718e-06,4.083040089651984e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 5,2025-07-30T16:43:13,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.7950590229993395,9.694049941045764e-06,3.4644529249992972e-06,42.5,0.0,10.0,3.3031344368064056e-05,0.0,7.770418091670058e-06,4.080176245973411e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 6,2025-07-30T16:44:10,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.2037642560007953,7.646271682355718e-06,3.464759777024849e-06,42.5,0.0,10.0,2.605477697291387e-05,0.0,6.1279910944449546e-06,3.218276806735883e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 7,2025-07-30T16:45:17,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,11.754256760999851,4.0629838804858614e-05,3.4638174501384113e-06,42.5,0.0,10.0,0.00013846602161735167,0.0,3.254290053333131e-05,0.00017100892215068296,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 8,2025-07-30T16:46:30,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,3.5218338670001685,1.2210945507447476e-05,3.4600306202435906e-06,42.5,0.0,10.0,4.160759177639827e-05,0.0,9.787655930555659e-06,5.139524770695394e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 9,2025-07-30T16:47:27,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.5612978909994126,8.87538975308137e-06,3.4645799018101685e-06,42.5,0.0,10.0,3.0241609872219536e-05,0.0,7.114453552776472e-06,3.735606342499594e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Integration Run 10,2025-07-30T16:48:20,Herwig Integration Phase,51312bcb-0f95-4a17-975a-7fa4e45bb406,2.2931929269998363,7.938495274741687e-06,3.4641191363035833e-06,42.5,0.0,10.0,2.7049870934037147e-05,0.0,6.362851349998289e-06,3.341272228403545e-05,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
