task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Generation Run 1,2025-07-31T10:12:43,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,29.24715954400017,3.132536710180473e-05,1.0709712199031032e-06,6.23103751284706,0.0,10.0,5.061643891635357e-05,0.0,8.123043573611237e-05,0.00013184687465246593,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 2,2025-07-31T10:13:23,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,34.16306924700257,3.681614007221699e-05,1.0778650544266706e-06,6.341593020282353,0.0,10.0,6.013538074284455e-05,0.0,9.482187768333259e-05,0.0001549572584261771,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 3,2025-07-31T10:13:59,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,31.2671573789994,3.367768661285183e-05,1.0770577554965563e-06,6.2992489611,0.0,10.0,5.478258050941944e-05,0.0,8.696508715554753e-05,0.00014174766766496694,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 4,2025-07-31T10:14:38,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,30.018792098999256,3.241554434600948e-05,1.0798234668232188e-06,6.36125947824,0.0,10.0,5.304746530065884e-05,0.0,8.338790984722033e-05,0.0001364353751478792,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 5,2025-07-31T10:15:12,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,28.98405292299867,3.134473515221107e-05,1.0814633398116482e-06,6.386969391724138,0.0,10.0,5.142092893461352e-05,0.0,8.050746485554957e-05,0.00013192839379016314,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 6,2025-07-31T10:16:08,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,51.0693593970027,5.531202498302142e-05,1.0836298976035002e-06,6.4206485056941185,0.0,10.0,9.103371937700471e-05,0.0,0.00014177177659722577,0.00023280549597423043,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 7,2025-07-31T10:16:49,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,35.30925760699756,3.814250342901602e-05,1.080455914754428e-06,6.3719655336,0.0,10.0,6.248434928716811e-05,0.0,9.805550495278412e-05,0.00016053985423995234,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 8,2025-07-31T10:17:27,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,32.933528994999506,3.660360061836989e-05,1.1114263252980128e-06,6.848028211636364,0.0,10.0,6.262511734842689e-05,0.0,9.143757334167176e-05,0.00015406269069009881,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 9,2025-07-31T10:18:05,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,32.49909009899784,3.5106952061258036e-05,1.0803495633210155e-06,6.357642577745455,0.0,10.0,5.743201810792418e-05,0.0,9.03313550333324e-05,0.00014776337314125658,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Generation Run 10,2025-07-31T10:18:42,Herwig Generation Phase,e4ecabcc-90f4-4282-9a66-d7837e209085,30.530745091000426,3.303160530973413e-05,1.0819460495573532e-06,6.389108365625807,0.0,10.0,5.4199331500002904e-05,0.0,8.482901286667281e-05,0.00013902834436667583,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
