task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Integration Run 1,2025-07-31T11:20:08,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,4.31848921299752,4.241241447790667e-06,9.8022321726457e-07,4.82585215008,0.0,10.0,5.811022864534837e-06,0.0,1.2040146372217149e-05,1.7851169236751985e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 2,2025-07-31T11:20:39,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.6837038320009015,3.606033410374682e-06,9.791472617599828e-07,4.852549430400001,0.0,10.0,4.959374704442332e-06,0.0,1.021823625555448e-05,1.5177610959996811e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 3,2025-07-31T11:21:11,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.342097097000078,3.2666428651641907e-06,9.77610977857553e-07,4.816450419600001,0.0,10.0,4.470196693992067e-06,0.0,9.278936747220237e-06,1.374913344121231e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 4,2025-07-31T11:21:49,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,4.228527532999578,4.13265132539124e-06,9.774045061247802e-07,4.818087520320001,0.0,10.0,5.656322320119081e-06,0.0,1.1737796622219321e-05,1.7394118942338404e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 5,2025-07-31T11:22:22,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.2599444359984773,3.188348098487771e-06,9.77557406350956e-07,4.8139893912,0.0,10.0,4.3611743699088904e-06,0.0,9.058420386110004e-06,1.341959475601889e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 6,2025-07-31T11:22:55,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.473440829999163,3.3930274816862886e-06,9.775160292926486e-07,4.8201714516,0.0,10.0,4.645347635629373e-06,0.0,9.635732219440901e-06,1.4281079855070264e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 7,2025-07-31T11:23:35,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,5.267505560001155,5.156276255663344e-06,9.789948105674397e-07,4.8407090376,0.0,10.0,7.079303063086553e-06,0.0,1.4623201074997878e-05,2.170250413808443e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 8,2025-07-31T11:24:14,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.466719733998616,3.3899701080026073e-06,9.77542756637985e-07,4.82303613,0.0,10.0,4.643182697176292e-06,0.0,9.625028827779008e-06,1.4268211524955313e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 9,2025-07-31T11:24:47,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.480771347996779,3.4034398121623274e-06,9.778165804069773e-07,4.827076118400001,0.0,10.0,4.664209657045727e-06,0.0,9.660695166672259e-06,1.4324904823717979e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
Integration Run 10,2025-07-31T11:25:19,Herwig Integration Phase,3246f768-6f7c-4d9d-8b16-a0c7f2a135d2,3.6659756590015604,3.5939957398509155e-06,9.793867055387717e-07,4.838471295600001,0.0,10.0,4.932846653981237e-06,0.0,1.0194098363889575e-05,1.5126945017870832e-05,United Kingdom,GBR,england,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-2.2277,53.4479,3.6808700561523438,machine,N
