task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Generation Run 1,2025-07-30T16:19:27,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.070229444001598,5.568058960111027e-05,3.4647574889058926e-06,42.5,0.0,10.0,0.0001897187011881872,0.0,4.463806449166441e-05,0.00023435676567985162,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 2,2025-07-30T16:19:47,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,15.99140264000016,5.540747450399674e-05,3.464770726226923e-06,42.5,0.0,10.0,0.00018878810399931278,0.0,4.4419134147220685e-05,0.0002332072381465335,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 3,2025-07-30T16:20:08,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,15.871839796000131,5.4991383245792526e-05,3.464765624882544e-06,42.5,0.0,10.0,0.00018737012716387526,0.0,4.408580406944161e-05,0.0002314559312333169,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 4,2025-07-30T16:20:29,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.689400565999676,5.7824199247817485e-05,3.46474025722665e-06,42.5,0.0,10.0,0.00019702208193123928,0.0,4.635702757222032e-05,0.00024337910950345963,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 5,2025-07-30T16:20:50,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,15.853628023000056,5.492843634205357e-05,3.4647268227847364e-06,42.5,0.0,10.0,0.00018715543268819045,0.0,4.403555823333187e-05,0.0002311909909215223,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 6,2025-07-30T16:21:11,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.096786227000848,5.577168284921693e-05,3.464781357912101e-06,42.5,0.0,10.0,0.00019002889376597157,0.0,4.471127875555492e-05,0.00023474017252152635,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 7,2025-07-30T16:21:31,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,15.736341297000763,5.45190014591144e-05,3.464739741384135e-06,42.5,0.0,10.0,0.00018576132338055107,0.0,4.3706376972219626e-05,0.0002294677003527707,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 8,2025-07-30T16:21:52,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.363711182999396,5.6690208425066297e-05,3.4643716964414906e-06,42.5,0.0,10.0,0.00019315855640137064,0.0,4.5447643486108474e-05,0.0002386061998874791,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 9,2025-07-30T16:22:13,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.39478405799855,5.680212222999322e-05,3.4647762774356406e-06,42.5,0.0,10.0,0.00019353995724514378,0.0,4.553728214722367e-05,0.00023907723939236756,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 10,2025-07-30T16:22:34,Herwig Generation Phase,3eb4805f-5548-4be0-9f95-de613ba134ee,16.062549354999646,5.565133525665435e-05,3.4647275809426157e-06,42.5,0.0,10.0,0.000189619036161811,0.0,4.4614599472222625e-05,0.0002342336356340336,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
