task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
Generation Run 1,2025-07-30T16:09:35,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.075596202999805,0.00010767064079174836,3.4648024080986955e-06,42.5,0.0,10.0,0.0003668618379361217,0.0,8.631840522222471e-05,0.0004531802431583464,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 2,2025-07-30T16:10:11,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.50071745599962,0.00010914279955557578,3.464793004613565e-06,42.5,0.0,10.0,0.00037187729704236174,0.0,8.749918737221885e-05,0.00045937648441458055,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 3,2025-07-30T16:10:47,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.219533354000305,0.00010816612286604631,3.4648019530006463e-06,42.5,0.0,10.0,0.00036854989492848193,0.0,8.67158070444475e-05,0.0004552657019729295,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 4,2025-07-30T16:11:26,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,34.186924705998536,0.00011845046505396813,3.464807436719079e-06,42.5,0.0,10.0,0.0004035912239430434,0.0,9.496075049166594e-05,0.0004985519744347092,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 5,2025-07-30T16:12:06,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,34.83478207100052,0.00012069448950406187,3.464809202919767e-06,42.5,0.0,10.0,0.00041123709747639247,0.0,9.675986157500218e-05,0.0005079969590513949,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 6,2025-07-30T16:12:41,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,30.968379100000675,0.0001072987657496149,3.464783698092587e-06,42.5,0.0,10.0,0.0003655942335381952,0.0,8.602080650833464e-05,0.0004516150400465297,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 7,2025-07-30T16:13:17,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.305126450999524,0.00010846617195751397,3.464809973443884e-06,42.5,0.0,10.0,0.0003695720822972236,0.0,8.695651101944455e-05,0.00045652859331666825,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 8,2025-07-30T16:13:53,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.402997397000945,0.00010879736627585686,3.4645808869250224e-06,42.5,0.0,10.0,0.0003707006423729112,0.0,8.722193096111068e-05,0.0004579225733340217,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 9,2025-07-30T16:14:29,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.558916011999827,0.00010934421993745317,3.4647990806945237e-06,42.5,0.0,10.0,0.0003725637201263919,0.0,8.766053241666765e-05,0.0004602242525430602,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
Generation Run 10,2025-07-30T16:15:05,Herwig Generation Phase,69b153b7-a6b0-4523-8ef0-d5bf0f0f1b2a,31.24013679000018,0.00010823930834435373,3.4647871267381146e-06,42.5,0.0,10.0,0.00036879886607916156,0.0,8.677486984444535e-05,0.0004555737359236067,United Kingdom,GBR,,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.0.4,12,12th Gen Intel(R) Core(TM) i5-1235U,,,-0.1224,51.4964,3.6808700561523438,machine,N
